Data;^BVSP;ALPA4
2010-09-10;66807.000000;4.378063
2010-09-09;66624.000000;4.358134
2010-09-08;66407.000000;4.238598
2010-09-06;66747.000000;4.183815
2010-09-03;66679.000000;4.223659
2010-09-02;66808.000000;4.283431
2010-09-01;67073.000000;4.173846
2010-08-31;65145.000000;4.233618
2010-08-30;64261.000000;4.258519
2010-08-27;65585.000000;4.238598
2010-08-26;63867.000000;4.193777
2010-08-25;64803.000000;4.143964
2010-08-24;65156.000000;4.213697
2010-08-23;65982.000000;4.198757
2010-08-20;66677.000000;4.218678
2010-08-19;66887.000000;4.208716
2010-08-18;67638.000000;4.168866
2010-08-17;67584.000000;4.158906
2010-08-16;66702.000000;4.059290
2010-08-13;66264.000000;3.949716
2010-08-12;65966.000000;3.934776
2010-08-11;65790.000000;3.934776
2010-08-10;67223.000000;3.865042
2010-08-09;67862.000000;3.914854
2010-08-06;68095.000000;3.924815
2010-08-05;68412.000000;3.929795
2010-08-04;68272.000000;3.979599
2010-08-03;67997.000000;3.904894
2010-08-02;68517.000000;3.954695
2010-07-30;67515.000000;3.954695
2010-07-29;66954.000000;3.875004
2010-07-28;66808.000000;3.835161
2010-07-27;66674.000000;3.780370
2010-07-26;66443.000000;3.745507
2010-07-23;66323.000000;3.685736
2010-07-22;65748.000000;3.685736
2010-07-21;64477.000000;3.635932
2010-07-20;64463.000000;3.685736
2010-07-19;63297.000000;3.586121
2010-07-16;62339.000000;3.586121
2010-07-15;63489.000000;3.660834
2010-07-14;63479.000000;3.581141
2010-07-13;63686.000000;3.556240
2010-07-12;62960.000000;3.625972
2010-07-08;63476.000000;3.780370
2010-07-07;63284.000000;3.835161
2010-07-06;62065.000000;3.825200
2010-07-05;60865.000000;3.855082
2010-07-02;61430.000000;3.825200
2010-07-01;61236.000000;3.785350
2010-06-30;60936.000000;3.860062
2010-06-29;61978.000000;3.855082
2010-06-28;64225.000000;3.879984
2010-06-25;64824.000000;FALSO
2010-06-24;63937.000000;FALSO
2010-06-23;65160.000000;FALSO
2010-06-22;64811.000000;FALSO
2010-06-21;64829.000000;FALSO
2010-06-18;64438.000000;3.735547
2010-06-17;64541.000000;FALSO
2010-06-16;64751.000000;3.635932
2010-06-15;64442.000000;3.586121
2010-06-14;63533.000000;3.486506
2010-06-11;63605.000000;3.431725
2010-06-10;63049.000000;3.486506
2010-06-09;61479.000000;3.486506
2010-06-08;61856.000000;3.486506
2010-06-07;61183.000000;3.501448
2010-06-04;61676.000000;3.337089
2010-06-02;62943.000000;3.287279
2010-06-01;61841.000000;3.162763
2010-05-31;63047.000000;3.237476
2010-05-28;61947.000000;3.187665
2010-05-27;62092.000000;3.073109
2010-05-26;60190.000000;3.013337
2010-05-25;59184.000000;3.038247
2010-05-24;59915.000000;3.078089
2010-05-21;60259.000000;3.038110
2010-05-20;58192.000000;2.964605
2010-05-19;59689.000000;3.038110
2010-05-18;60841.000000;3.087115
2010-05-17;62866.000000;3.087115
2010-05-14;63412.000000;2.915607
2010-05-13;64788.000000;2.989112
2010-05-12;65224.000000;2.900909
2010-05-11;64425.000000;2.989112
2010-05-10;65453.000000;2.989112
2010-05-07;62871.000000;2.989112
2010-05-06;63414.000000;2.984212
2010-05-05;64914.000000;2.989112
2010-05-04;64869.000000;3.013611
2010-05-03;67119.000000;2.945006
2010-04-30;67530.000000;3.023410
2010-04-29;67978.000000;3.062609
2010-04-28;66656.000000;2.994012
2010-04-27;66511.000000;3.013611
2010-04-26;68872.000000;3.047909
2010-04-23;69509.000000;3.096915
2010-04-22;69386.000000;3.087115
2010-04-20;69318.000000;3.038110
2010-04-19;69098.000000;3.087115
2010-04-16;69421.000000;3.038110
2010-04-15;70524.000000;3.033210
2010-04-14;71035.000000;3.047909
2010-04-13;70792.000000;3.087115
2010-04-12;70614.000000;3.013611
2010-04-09;71417.000000;3.043009
2010-04-08;71785.000000;2.954805
2010-04-07;70793.000000;3.013611
2010-04-06;71096.000000;3.052809
2010-04-05;71290.000000;3.062609
2010-04-01;71136.000000;3.155712
2010-03-31;70372.000000;3.106714
2010-03-30;69960.000000;3.111614
2010-03-29;69939.000000;3.106714
2010-03-26;68683.000000;3.028310
2010-03-25;68442.000000;3.043009
2010-03-24;68913.000000;3.062609
2010-03-23;69387.000000;3.008711
2010-03-22;69042.000000;2.994012
2010-03-19;68829.000000;3.013611
2010-03-18;69697.000000;3.092015
2010-03-17;69723.000000;3.101815
2010-03-16;69942.000000;3.160612
2010-03-15;69024.000000;3.180219
2010-03-12;69341.000000;3.087115
2010-03-11;69885.000000;3.141013
2010-03-10;69979.000000;3.136112
2010-03-09;69576.000000;3.116513
2010-03-08;68575.000000;3.160612
2010-03-05;68847.000000;3.185118
2010-03-04;67815.000000;3.209618
2010-03-03;67641.000000;3.185118
2010-03-02;67779.000000;3.180219
2010-03-01;67228.000000;3.243915
2010-02-26;66503.000000;3.175319
2010-02-25;66121.000000;3.121414
2010-02-24;65795.000000;3.186342
2010-02-23;66108.000000;3.209618
2010-02-22;67184.000000;3.209618
2010-02-19;67597.000000;3.209618
2010-02-18;67836.000000;3.160612
2010-02-17;67285.000000;3.116513
2010-02-12;65855.000000;3.111614
2010-02-11;66129.000000;3.111614
2010-02-10;65051.000000;3.087115
2010-02-09;64718.000000;3.038110
2010-02-08;63153.000000;3.013366
2010-02-05;62763.000000;2.915607
2010-02-04;63934.000000;2.940107
2010-02-03;67109.000000;2.989112
2010-02-02;67163.000000;2.998912
2010-02-01;66572.000000;2.976614
2010-01-29;65402.000000;2.979313
2010-01-28;65588.000000;2.976858
2010-01-27;65070.000000;2.976370
2010-01-26;65524.000000;2.971959
